time input trueOutput measuredOutput
8.63 0.080089199717968 -0.0103564201523107 -0.00753854011148813
8.64 0.0789610561332375 -0.0108189533472943 -0.0099440666170541
8.65 0.0777549875191876 -0.0112708571904695 -0.0118360649838581
8.66 0.0764721841199296 -0.0117116858180357 -0.0107443953564936
8.67 0.0751139119075438 -0.0121410042910858 -0.0110197289357982
8.68 0.0736815113327179 -0.0125583890248923 -0.0122396480704478
8.69 0.0721763960018831 -0.0129634282069877 -0.0165020420322377
8.7 0.0706000512821565 -0.0133557222036273 -0.0115701091083878
8.71 0.0689540328354616 -0.0137348839542323 -0.0198287740226253
8.72 0.0672399650832797 -0.0141005393534241 -0.0139094438903747
8.73 0.0654595396035397 -0.0144523276202745 -0.017159911823814
8.74 0.0636145134612373 -0.014789901654404 -0.0154096871182799
8.75 0.0617067074744219 -0.0151129283785807 -0.0126719850968927
8.76 0.0597380044172701 -0.015421089067478 -0.0163172719297987
8.77 0.0577103471620154 -0.0157140796622699 -0.0123679699497987
8.78 0.0556257367615664 -0.0159916110707513 -0.0146330283441409
8.79 0.0534862304747101 -0.0162534094526871 -0.0166835547657246
8.8 0.0512939397358458 -0.0164992164901106 -0.018076176715749
8.81 0.0490510280712552 -0.0167287896423018 -0.0175943023595974
8.82 0.0467597089639607 -0.0169419023851954 -0.0162882856802062
8.83 0.0444222436692865 -0.0171383444349829 -0.0212757034504753
8.84 0.0420409389832735 -0.0173179219556858 -0.0162444362419003
8.85 0.039618144966148 -0.0174804577504974 -0.016992699342808
8.86 0.0371562526230974 -0.0176257914367036 -0.0161966022447295
8.87 0.0346576915446367 -0.0177537796040091 -0.0141802065425177
8.88 0.032124927508895 -0.0178642959561145 -0.0184293364423802
8.89 0.0295604600481915 -0.0179572314354027 -0.0196686005820795
8.9 0.0269668199822981 -0.0180324943306136 -0.0159736443062227
8.91 0.024346566920826 -0.0180900103673988 -0.0165286689199316
8.92 0.0217022867371995 -0.0181297227816686 -0.0183791837790923
8.93 0.0190365890167124 -0.0181515923756572 -0.0191873938506836
8.94 0.0163521044811812 -0.0181555975566531 -0.0177211550890875
8.95 0.0136514823927401 -0.0181417343583544 -0.020113576532093
8.96 0.0109373879393406 -0.0181100164448281 -0.0179946595807115
8.97 0.00821249960453242 -0.0180604750970714 -0.0191738635521495
8.98 0.00547950652412166 -0.0179931591821858 -0.0194231207841292
8.99 0.00274110583232011 -0.0179081351051963 -0.0162187375092569
9 9.61835346860895e-17 -0.0178054867435617 -0.0177525177289005
9.01 -0.00274110583231992 -0.0176853153644423 -0.0153272070791484
9.02 -0.00547950652412147 -0.0175477395248051 -0.0194438203041312
9.03 -0.00821249960453223 -0.0173928949544661 -0.0169735533535437
9.04 -0.0109373879393404 -0.0172209344221847 -0.0190468652109545
9.05 -0.0136514823927399 -0.0170320275849423 -0.0159521615809468
9.06 -0.016352104481181 -0.0168263608205542 -0.0145486464426703
9.07 -0.0190365890167123 -0.0166041370437797 -0.0148178081203122
9.08 -0.0217022867371993 -0.0163655755061119 -0.0200576143763296
9.09 -0.0243465669208259 -0.0161109115794444 -0.0149210702453824
9.1 -0.0269668199822979 -0.01584039652383 -0.015825195970668
9.11 -0.0295604600481914 -0.0155542972395581 -0.0149708802214668
9.12 -0.0321249275088945 -0.0152528960037973 -0.0162083115123042
9.13 -0.0346576915446365 -0.0149364901920631 -0.0178180014604837
9.14 -0.0371562526230972 -0.0146053919847843 -0.0130471737598692
9.15 -0.0396181449661479 -0.0142599280592585 -0.0151449069429425
9.16 -0.0420409389832733 -0.0139004392673017 -0.01447603340744
9.17 -0.0444222436692863 -0.0135272802989072 -0.0132334474901389
9.18 -0.0467597089639605 -0.0131408193322496 -0.00871337275294328
9.19 -0.0490510280712551 -0.0127414376703761 -0.00873830396507108
9.2 -0.0512939397358457 -0.0123295293649449 -0.0146310268376481
9.21 -0.0534862304747099 -0.0119055008273824 -0.0127330220480893
9.22 -0.0556257367615662 -0.0114697704278425 -0.00974646375253739
9.23 -0.0577103471620152 -0.0110227680823634 -0.0146408817548826
9.24 -0.0597380044172699 -0.0105649348286301 -0.00839369965117808
9.25 -0.0617067074744217 -0.0100967223907607 -0.0106469192527788
9.26 -0.0636145134612371 -0.00961859273354611 -0.0071763639850659
9.27 -0.0654595396035396 -0.00913101760658362 -0.0106667003443204
9.28 -0.0672399650832795 -0.00863447807875324 -0.0102444962392382
9.29 -0.0689540328354614 -0.00812946406349704 -0.00409006898378984
9.3 -0.0706000512821564 -0.00761647383536964 -0.00659019718970593
9.31 -0.072176396001883 -0.00709601353833701 -0.00763666005261809
9.32 -0.0736815113327178 -0.00656859668630881 -0.00837145922893992
9.33 -0.0751139119075437 -0.00603474365639726 -0.0041090333453292
9.34 -0.0764721841199295 -0.00549498117540254 -0.00489788845115848
9.35 -0.0777549875191875 -0.00494984180003155 -0.00890125539754161
9.36 -0.0789610561332374 -0.00439986339136299 -0.0059763945501346
9.37 -0.0800891997179679 -0.00384558858407739 0.00133808982201943
9.38 -0.081138304931863 -0.00328756425097592 -0.00330810031148279
9.39 -0.0821073364347364 -0.00272634096331632 -0.00621619499060386
9.4 -0.0829953379094876 -0.0021624724474988 -0.0037123515466161
9.41 -0.0838014330058709 -0.00159651503863776 -0.00232938297591433
9.42 -0.0845248262053468 -0.00102902713155884 0.000183240791464781
9.43 -0.085164803606164 -0.000460568629762992 -0.000744625669250132
9.44 -0.0857207336278934 0.000108299607098577 0.000285584291111942
9.45 -0.0861920676347216 0.000677016316693353 0.000645847421544876
9.46 -0.0865783404768888 0.00124502038787413 -0.000431066577008456
9.47 -0.0868791709497349 0.00181175141439665 0.00385868341396505
9.48 -0.0870942621699032 0.00237665024794192 0.00173912914884582
9.49 -0.0872234018683274 0.0029391595498973 0.00213035539629115
9.5 -0.0872664625997165 0.00349872434135194 0.00383904534515795
9.51 -0.0872234018683274 0.00405479255076373 0.00393794886136673
9.52 -0.0870942621699032 0.00460681555875724 0.00369657375543351
9.53 -0.0868791709497349 0.00515424873951514 0.00537607967038375
9.54 -0.0865783404768888 0.00569655199822861 0.00938446495079222
9.55 -0.0861920676347216 0.00623319030407658 0.00717790403471117
9.56 -0.0857207336278934 0.00676363421820751 0.00562029472796599
9.57 -0.0851648036061641 0.007287360416203 0.0057697464932724
9.58 -0.0845248262053469 0.00780385220450735 0.00738689672592478
9.59 -0.0838014330058709 0.00831260003031351 0.0055619832588927
9.6 -0.0829953379094877 0.00881310198440228 0.0119996390095398
9.61 -0.0821073364347365 0.00930486429643842 0.00966137830244612
9.62 -0.0811383049318631 0.0097874018222349 0.0077568931140853
9.63 -0.0800891997179679 0.0102602385225045 0.0104707423670634
9.64 -0.0789610561332375 0.0107229079326262 0.00820349308842409
9.65 -0.0777549875191876 0.0111749536229627 0.0121913392119111
9.66 -0.0764721841199296 0.0116159296492748 0.0112992126617983
9.67 -0.0751139119075438 0.0120454009927888 0.0121187218935477
9.68 -0.0736815113327179 0.012462943989481 0.0130944773225244
9.69 -0.0721763960018831 0.0128681467481575 0.0143581598513214
9.7 -0.0706000512821565 0.0132606095569156 0.0118472907661537
9.71 -0.0689540328354616 0.0136399452775862 0.0110794588314012
9.72 -0.0672399650832797 0.0140057797277668 0.0138244465854575
9.73 -0.0654595396035397 0.0143577520500704 0.0129214972353376
9.74 -0.0636145134612373 0.0146955150682231 0.01543724756437
9.75 -0.0617067074744219 0.015018735629661 0.0117817007412475
9.76 -0.0597380044172701 0.0153270949342879 0.0168255911517909
9.77 -0.0577103471620154 0.0156202888490683 0.0161550466501698
9.78 -0.0556257367615664 0.0158980282081465 0.0139579869660185
9.79 -0.0534862304747101 0.0161600390981952 0.0156063495863534
9.8 -0.0512939397358459 0.0164060631287116 0.0178684093276255
9.81 -0.0490510280712552 0.0166358576869949 0.0208708385724842
9.82 -0.0467597089639607 0.0168491961775531 0.0162364295047129
9.83 -0.0444222436692865 0.017045868245703 0.019457846668359
9.84 -0.0420409389832735 0.0172256799851424 0.0157235528310755
9.85 -0.0396181449661481 0.0173884541292908 0.0177495461249914
9.86 -0.0371562526230974 0.0175340302262079 0.0171718792271832
9.87 -0.0346576915446367 0.0176622647969189 0.0182561253536137
9.88 -0.0321249275088947 0.0177730314769898 0.0169036617793286
9.89 -0.0295604600481915 0.0178662211412126 0.01538541945208
9.9 -0.0269668199822981 0.0179417420112779 0.0174691519603632
9.91 -0.0243465669208261 0.0179995197463286 0.0187668766329034
9.92 -0.0217022867371995 0.0180394975163044 0.0171561099851785
9.93 -0.0190365890167125 0.0180616360580067 0.0177398876952649
9.94 -0.0163521044811812 0.0180659137138263 0.018767534345191
9.95 -0.0136514823927401 0.0180523264530968 0.018993457276095
9.96 -0.0109373879393406 0.0180208878760534 0.0167405261738822
9.97 -0.00821249960453243 0.0179716292003916 0.0175032317169794
9.98 -0.00547950652412167 0.0179045992304397 0.0194240801330702
9.99 -0.00274110583232012 0.0178198643089761 0.0183971503180155
10 -1.06870594095655e-16 0.0177175082517385 0.0153649847494116
